,nom_time_YYYYMMDD,nom_time_JDN,avg_time_JDN,std_avg_time_days,tsi_1au,instr_acc_tsi_1au,instr_prec_tsi_1au,std_tsi_1au,tot_uncertainty_tsi_1au,tsi_earth,instr_acc_tsi_earth,instr_prec_tsi_earth,std_tsi_earth,tot_uncertainty_tsi_earth,flag
1127,20060327.5,2453822,2453822.017,0.2982,1360.6465,0.4781,0.0068,0.041210000000000004,0.4799,1366.3644,0.4801,0.0068,0.2423,0.5378,0
1128,20060328.5,2453823,2453823.057,0.2634,1360.6507,0.4781,0.0068,0.056839999999999995,0.4815,1365.5489,0.4799,0.0068,0.2375,0.5354,0
1129,20060329.5,2453824,2453824.037,0.2884,1360.5851,0.4781,0.0068,0.05425,0.4812,1364.7156,0.4796,0.0068,0.2279,0.5309,0
1130,20060330.5,2453825,2453824.985,0.2934,1360.5764,0.4781,0.0068,0.05454,0.4812,1363.9671,0.4793,0.0068,0.2564,0.5436,0
1131,20060331.5,2453826,2453825.996,0.3017,1360.5196,0.4781,0.0068,0.05086,0.4808,1363.1258,0.479,0.0068,0.2616,0.5458,0
1132,20060401.5,2453827,2453827.003,0.2919,1360.3524,0.478,0.0068,0.07049,0.4832,1362.1799,0.4787,0.0068,0.2726,0.5509,0
1133,20060402.5,2453828,2453828.016,0.2957,1360.2099,0.478,0.0068,0.06771,0.4827,1361.259,0.4783,0.0068,0.2781,0.5533,0
1134,20060403.5,2453829,2453829.01,0.29100000000000004,1359.9324,0.4779,0.0068,0.1075,0.4898,1360.2196,0.478,0.0068,0.3199,0.5752,0
1135,20060404.5,2453830,2453830.035,0.2621,1359.9263,0.4779,0.0068,0.05919,0.4815,1359.4309,0.4777,0.0068,0.1741,0.5085,0
1136,20060405.5,2453831,2453830.99,0.2913,1360.1254,0.4779,0.0068,0.1149,0.4916,1358.9018,0.4775,0.0068,0.1263,0.4939,0
1137,20060406.5,2453832,2453832.01,0.3365,1360.4371,0.4781,0.0068,0.09737,0.4879,1358.4372,0.4774,0.0068,0.1834,0.5114,0
1138,20060407.5,2453833,2453833.0130000003,0.292,1360.6837,0.4781,0.0068,0.07386000000000001,0.4838,1357.9203,0.4772,0.0068,0.1744,0.5081,0
1139,20060408.5,2453834,2453834.026,0.285,1360.8436,0.4782,0.0068,0.04659,0.4805,1357.3097,0.47700000000000004,0.0068,0.2092,0.5208,0
1140,20060409.5,2453835,2453835.002,0.2812,1360.8542,0.4782,0.0068,0.04554,0.4804,1356.5785,0.4767,0.0068,0.2294,0.529,0
1141,20060410.5,2453836,2453835.995,0.2878,1360.7823,0.4782,0.0068,0.05396,0.4812,1355.7519,0.4764,0.0068,0.2476,0.5369,0
1142,20060411.5,2453837,2453837.01,0.3113,1360.7518,0.4782,0.0068,0.04818,0.4806,1354.9492,0.4761,0.0068,0.2315,0.5294,0
1143,20060412.5,2453838,2453838.029,0.2788,1360.7863,0.4782,0.0068,0.05256,0.4811,1354.2073,0.4759,0.0068,0.21600000000000003,0.5226,0
1144,20060413.5,2453839,2453839.008,0.2839,1360.8005,0.4782,0.0068,0.04905,0.4807,1353.4758,0.4756,0.0068,0.2292,0.528,0
1145,20060414.5,2453840,2453839.983,0.2881,1360.8308,0.4782,0.0068,0.053689999999999995,0.4812,1352.7623,0.4754,0.0068,0.1949,0.5138,0
1146,20060415.5,2453841,2453840.981,0.2869,1360.858,0.4782,0.0068,0.05093,0.4809,1352.0288,0.4751,0.0068,0.2092,0.5191,0
1147,20060416.5,2453842,2453841.991,0.2921,1360.869,0.4782,0.0068,0.050069999999999996,0.4808,1351.2694,0.4748,0.0068,0.2334,0.5291,0
1148,20060417.5,2453843,2453843.003,0.2918,1360.8782,0.4782,0.0068,0.04849,0.4807,1350.5078,0.4746,0.0068,0.2167,0.5217,0
1149,20060418.5,2453844,2453844.079,0.2517,1360.8661,0.4782,0.0068,0.04305,0.4801,1349.6766,0.4743,0.0068,0.2006,0.515,0
1150,20060419.5,2453845,2453845.011,0.2865,1360.8275,0.4782,0.0068,0.0519,0.48100000000000004,1348.9321,0.474,0.0068,0.2441,0.5332,0
1151,20060420.5,2453846,2453846.004,0.2819,1360.7589,0.4782,0.0068,0.05322,0.4811,1348.1134,0.4737,0.0068,0.2299,0.5266,0
1152,20060421.5,2453847,2453846.982,0.2873,1360.7175,0.4782,0.0068,0.041839999999999995,0.48,1347.3368,0.4735,0.0068,0.217,0.5208,0
1153,20060422.5,2453848,2453847.984,0.2919,1360.7320000000002,0.4783,0.0068,0.04244,0.4802,1346.6028,0.4733,0.0068,0.2194,0.5217,0
1154,20060423.5,2453849,2453848.985,0.2912,1360.7399,0.4783,0.0068,0.05632,0.4816,1345.8689,0.4731,0.0068,0.2066,0.5162,0
1155,20060424.5,2453850,2453850.018,0.2945,1360.7204,0.4783,0.0068,0.058570000000000004,0.4819,1345.0927,0.4728,0.0068,0.2523,0.5359,0
1156,20060425.5,2453851,2453851.066,0.2531,1360.6662,0.4783,0.0068,0.04803,0.4807,1344.2788,0.4725,0.0068,0.1983,0.5124,0
1157,20060426.5,2453852,2453852.018,0.2798,1360.6449,0.4783,0.0068,0.04496,0.4804,1343.5766,0.4723,0.0068,0.2074,0.5158,0
1158,20060427.5,2453853,2453852.986,0.293,1360.6666,0.4783,0.0068,0.04371,0.4803,1342.9141,0.47200000000000003,0.0068,0.205,0.5146,0
1159,20060428.5,2453854,2453854.0,0.292,1360.6439,0.4783,0.0068,0.052410000000000005,0.4811,1342.1851,0.4718,0.0068,0.1877,0.5077,0
1160,20060429.5,2453855,2453855.0069999998,0.2899,1360.6851,0.4783,0.0068,0.05345,0.4813,1341.5345,0.4715,0.0068,0.1828,0.5058,0
1161,20060430.5,2453856,2453856.028,0.2714,1360.7284,0.4783,0.0068,0.051989999999999995,0.4811,1340.8866,0.4713,0.0068,0.1855,0.5065,0
1162,20060501.5,2453857,2453856.976,0.2862,1360.8002,0.4783,0.0068,0.05341,0.4813,1340.3243,0.4711,0.0068,0.1901,0.508,0
1163,20060502.5,2453858,2453858.046,0.2762,1360.8466,0.4783,0.0068,0.05292,0.4813,1339.6656,0.4709,0.0068,0.1719,0.5013,0
1164,20060503.5,2453859,2453858.997,0.295,1360.9167,0.4784,0.0068,0.05382000000000001,0.4814,1339.1167,0.4707,0.0068,0.1875,0.5067,0
1165,20060504.5,2453860,2453859.929,0.255,1360.9561,0.4784,0.0068,0.05296,0.4813,1338.5567,0.4705,0.0068,0.1679,0.4996,0
1166,20060505.5,2453861,2453861.055,0.2581,1360.9571,0.4784,0.0068,0.04722,0.4807,1337.8429,0.4703,0.0068,0.179,0.5032,0
1167,20060506.5,2453862,2453861.9869999997,0.2904,1360.9269,0.4784,0.0068,0.050960000000000005,0.4811,1337.2282,0.47,0.0068,0.1915,0.5075,0
1168,20060507.5,2453863,2453862.981,0.2972,1360.8712,0.4783,0.0068,0.05707,0.4817,1336.5565,0.4698,0.0068,0.2155,0.5169,0
1169,20060508.5,2453864,2453863.991,0.292,1360.7933,0.4783,0.0068,0.0483,0.4808,1335.859,0.4696,0.0068,0.1928,0.5076,0
1170,20060509.5,2453865,2453865.054,0.2627,1360.8159,0.4783,0.0068,0.0501,0.4809,1335.2339,0.4693,0.0068,0.1426,0.4905,0
1171,20060510.5,2453866,2453866.0330000003,0.2807,1360.8505,0.4783,0.0068,0.04722,0.4807,1334.6772,0.4691,0.0068,0.1692,0.4987,0
1172,20060511.5,2453867,2453866.88,0.2837,1360.8575,0.4783,0.0068,0.06575,0.4828,1334.1768,0.469,0.0068,0.1951,0.5079,0
1173,20060512.5,2453868,2453868.0069999998,0.2841,1360.8162,0.4783,0.0068,0.04556,0.4805,1333.467,0.4687,0.0068,0.1591,0.495,0
1174,20060513.5,2453869,2453868.99,0.2877,1360.8278,0.4783,0.0068,0.04919,0.4809,1332.8994,0.4685,0.0068,0.1712,0.4988,0
1175,20060514.5,2453870,2453869.962,0.2716,1360.8229999999999,0.4783,0.0068,0.04773,0.4807,1332.3275,0.4683,0.0068,0.1716,0.4987,0
1176,20060515.5,2453871,2453871.175,0.2037,1360.7946,0.4783,0.0068,0.05276,0.4812,1331.598,0.4681,0.0068,0.1401,0.4886,0
1177,20060516.5,2453872,2453872.077,0.2478,1360.7297,0.4783,0.0068,0.05156,0.4811,1331.0181,0.4679,0.0068,0.1688,0.4974,0
1178,20060517.5,2453873,2453873.008,0.2929,1360.6635,0.4783,0.0068,0.054979999999999994,0.4814,1330.4259,0.4676,0.0068,0.1879,0.504,0
1179,20060518.5,2453874,2453873.984,0.3087,1360.6370000000002,0.4783,0.0068,0.048060000000000005,0.4807,1329.8531,0.4674,0.0068,0.1896,0.5044,0
1180,20060519.5,2453875,2453874.99,0.303,1360.6341,0.4783,0.0068,0.05065,0.4809,1329.2936,0.4672,0.0068,0.1805,0.5009,0
1181,20060520.5,2453876,2453876.008,0.2928,1360.6087,0.4783,0.0068,0.045489999999999996,0.4804,1328.7146,0.467,0.0068,0.1662,0.4957,0
1182,20060521.5,2453877,2453877.012,0.2903,1360.6660000000002,0.4783,0.0068,0.05705,0.4817,1328.2338,0.4669,0.0068,0.1311,0.4849,0
1183,20060522.5,2453878,2453878.012,0.2865,1360.7219,0.4783,0.0068,0.0554,0.4815,1327.7647,0.4667,0.0068,0.1314,0.4849,0
1184,20060523.5,2453879,2453879.083,0.2672,1360.8053,0.4783,0.0068,0.05467999999999999,0.4814,1327.2973,0.4665,0.0068,0.14400000000000002,0.4882,0
1185,20060524.5,2453880,2453880.012,0.2853,1360.8023,0.4783,0.0068,0.04715,0.4806,1326.8304,0.4664,0.0068,0.1512,0.4903,0
1186,20060525.5,2453881,2453880.998,0.2909,1360.8386,0.4783,0.0068,0.04838,0.4808,1326.3859,0.4662,0.0068,0.13699999999999998,0.4859,0
1187,20060526.5,2453882,2453882.016,0.293,1360.8707,0.4783,0.0068,0.05195,0.4812,1325.9351,0.4661,0.0068,0.1318,0.4843,0
1188,20060527.5,2453883,2453883.008,0.2888,1360.933,0.4784,0.0068,0.051379999999999995,0.4811,1325.5407,0.4659,0.0068,0.1258,0.4826,0
1189,20060528.5,2453884,2453884.014,0.2959,1360.9354,0.4784,0.0068,0.05013,0.48100000000000004,1325.0948,0.4658,0.0068,0.1398,0.4863,0
1190,20060529.5,2453885,2453884.992,0.2816,1360.9359,0.4784,0.0068,0.049510000000000005,0.4809,1324.6735,0.4656,0.0068,0.1308,0.4837,0
1191,20060530.5,2453886,2453886.044,0.2714,1360.9152,0.4784,0.0068,0.05,0.48100000000000004,1324.2139,0.4655,0.0068,0.1268,0.4824,0
1192,20060531.5,2453887,2453886.996,0.2923,1360.9018,0.4784,0.0068,0.05297999999999999,0.4813,1323.816,0.4653,0.0068,0.1436,0.48700000000000004,0
1193,20060601.5,2453888,2453888.027,0.337,1360.8792,0.4785,0.0068,0.04765,0.4809,1323.3904,0.4653,0.0068,0.14300000000000002,0.4868,0
1194,20060602.5,2453889,2453889.011,0.2868,1360.8307,0.4785,0.0068,0.05008,0.4811,1322.9694,0.4652,0.0068,0.1261,0.4819,0
1195,20060603.5,2453890,2453890.001,0.2839,1360.8084,0.4785,0.0068,0.053020000000000005,0.4814,1322.5837,0.465,0.0068,0.1182,0.4798,0
1196,20060604.5,2453891,2453890.985,0.2899,1360.8066,0.4785,0.0068,0.04865,0.4809,1322.2309,0.4649,0.0068,0.1031,0.4762,0
1197,20060605.5,2453892,2453891.995,0.2924,1360.8056,0.4785,0.0068,0.05807999999999999,0.48200000000000004,1321.8805,0.4648,0.0068,0.133,0.4834,0
1198,20060606.5,2453893,2453893.074,0.2529,1360.7275,0.4784,0.0068,0.06047999999999999,0.4822,1321.4427,0.4646,0.0068,0.125,0.4811,0
1199,20060607.5,2453894,2453894.038,0.2751,1360.6126,0.4784,0.0068,0.0542,0.4815,1321.0172,0.4645,0.0068,0.1298,0.4823,0
1200,20060608.5,2453895,2453895.003,0.28800000000000003,1360.5012,0.4784,0.0068,0.0442,0.4804,1320.6036,0.4643,0.0068,0.1057,0.4762,0
1201,20060609.5,2453896,2453895.991,0.28300000000000003,1360.5201,0.4784,0.0068,0.052289999999999996,0.4812,1320.3176,0.4642,0.0068,0.08751,0.4724,0
1202,20060610.5,2453897,2453896.991,0.2921,1360.5784,0.4784,0.0068,0.05244,0.4812,1320.0743,0.4641,0.0068,0.0821,0.4713,0
1203,20060611.5,2453898,2453898.003,0.2897,1360.6591,0.4784,0.0068,0.05002,0.48100000000000004,1319.8570000000002,0.4641,0.0068,0.07692,0.4704,0
1204,20060612.5,2453899,2453899.011,0.2911,1360.6819,0.4784,0.0068,0.05345,0.4814,1319.5929999999998,0.46399999999999997,0.0068,0.09043,0.4727,0
1205,20060613.5,2453900,2453900.0730000003,0.2499,1360.7229,0.4784,0.0068,0.05279,0.4813,1319.3399,0.4639,0.0068,0.08304,0.4713,0
1206,20060614.5,2453901,2453901.001,0.2861,1360.7195,0.4784,0.0068,0.04718,0.4807,1319.0882,0.4638,0.0068,0.08902,0.4723,0
1207,20060615.5,2453902,2453901.9790000003,0.2824,1360.7056,0.4784,0.0068,0.05223,0.4813,1318.8210000000001,0.4637,0.0068,0.09426,0.4732,0
1208,20060616.5,2453903,2453902.986,0.2951,1360.6955,0.4784,0.0068,0.047810000000000005,0.4808,1318.5595,0.4636,0.0068,0.08607000000000001,0.4715,0
1209,20060617.5,2453904,2453904.022,0.2841,1360.6845,0.4784,0.0068,0.04662,0.4807,1318.3001,0.4635,0.0068,0.08023999999999999,0.4704,0
1210,20060618.5,2453905,2453905.0069999998,0.293,1360.6881,0.4784,0.0068,0.0498,0.48100000000000004,1318.0783,0.4634,0.0068,0.07403,0.4693,0
1211,20060619.5,2453906,2453906.009,0.287,1360.6869,0.4784,0.0068,0.05475,0.4815,1317.8595,0.4634,0.0068,0.08386,0.4709,0
1212,20060620.5,2453907,2453907.042,0.2638,1360.7513,0.4784,0.0068,0.05039,0.4811,1317.7113,0.4633,0.0068,0.06586,0.46799999999999997,0
1213,20060621.5,2453908,2453907.997,0.2889,1360.7575,0.4784,0.0068,0.05177999999999999,0.4812,1317.5356,0.4632,0.0068,0.06489,0.4678,0
1214,20060622.5,2453909,2453908.988,0.3004,1360.7737,0.4784,0.0068,0.05736,0.4819,1317.3768,0.4632,0.0068,0.08465,0.4709,0
1215,20060623.5,2453910,2453910.019,0.2921,1360.775,0.4784,0.0068,0.052910000000000006,0.4814,1317.2121,0.4631,0.0068,0.05835,0.4668,0
1216,20060624.5,2453911,2453911.014,0.2922,1360.7919,0.4785,0.0068,0.05371,0.4815,1317.0839,0.4631,0.0068,0.06427000000000001,0.4675,0
1217,20060625.5,2453912,2453911.984,0.2819,1360.8332,0.4785,0.0068,0.0548,0.4816,1316.9979999999998,0.4631,0.0068,0.06702999999999999,0.4679,0
1218,20060626.5,2453913,2453912.976,0.2891,1360.789,0.4785,0.0068,0.05584,0.4817,1316.8417,0.46299999999999997,0.0068,0.06472,0.4675,0
1219,20060627.5,2453914,2453914.034,0.2879,1360.7816,0.4785,0.0068,0.0535,0.4814,1316.7307,0.46299999999999997,0.0068,0.06552000000000001,0.4676,0
1220,20060628.5,2453915,2453914.995,0.2934,1360.7536,0.4784,0.0068,0.05176,0.4812,1316.6242,0.4629,0.0068,0.05467999999999999,0.4661,0
1221,20060629.5,2453916,2453915.9669999997,0.2667,1360.7276,0.4784,0.0068,0.04537,0.4806,1316.5329,0.4629,0.0068,0.04949,0.4655,0
1222,20060630.5,2453917,2453917.015,0.2892,1360.6602,0.4784,0.0068,0.05583,0.4817,1316.4121,0.4629,0.0068,0.059829999999999994,0.4667,0
1223,20060701.5,2453918,2453917.988,0.2872,1360.5896,0.4784,0.0068,0.05728,0.4818,1316.306,0.4628,0.0068,0.06104,0.4668,0
1224,20060702.5,2453919,2453919.005,0.2993,1360.5194,0.4784,0.0068,0.05715,0.4818,1316.2124,0.4628,0.0068,0.05782,0.4664,0
1225,20060703.5,2453920,2453920.0,0.2919,1360.4747,0.4783,0.0068,0.04999,0.4809,1316.1572,0.4628,0.0068,0.048530000000000004,0.4653,0
1226,20060704.5,2453921,2453921.076,0.2671,1360.4107,0.4783,0.0068,0.04406,0.4803,1316.0962,0.4627,0.0068,0.04289,0.4647,0
1227,20060705.5,2453922,2453922.042,0.2824,1360.4583,0.4783,0.0068,0.05322,0.4813,1316.1549,0.4628,0.0068,0.054529999999999995,0.466,0
1228,20060706.5,2453923,2453922.925,0.2663,1360.5482,0.4784,0.0068,0.06712,0.4831,1316.2624,0.4628,0.0068,0.06978999999999999,0.46799999999999997,0
1229,20060707.5,2453924,2453924.0069999998,0.2961,1360.6751,0.4784,0.0068,0.053939999999999995,0.4814,1316.4219,0.4629,0.0068,0.05686,0.4663,0
1230,20060708.5,2453925,2453924.995,0.2917,1360.7359,0.4784,0.0068,0.05184,0.4812,1316.5242,0.4629,0.0068,0.05656,0.4663,0
1231,20060709.5,2453926,2453926.002,0.3024,1360.7203,0.4786,0.0068,0.05014,0.4812,1316.5629999999999,0.46299999999999997,0.0068,0.04505,0.4652,0
1232,20060710.5,2453927,2453927.008,0.2955,1360.6957,0.4786,0.0068,0.049339999999999995,0.4811,1316.6018,0.46299999999999997,0.0068,0.04873,0.4656,0
1233,20060711.5,2453928,2453928.077,0.2452,1360.6461,0.4785,0.0068,0.054970000000000005,0.4817,1316.6298,0.4631,0.0068,0.04745,0.4655,0
1234,20060712.5,2453929,2453929.005,0.2811,1360.6470000000002,0.4785,0.0068,0.04217,0.4804,1316.7045,0.4631,0.0068,0.04584,0.4653,0
1235,20060713.5,2453930,2453929.99,0.3144,1360.6422,0.4785,0.0068,0.04485,0.4806,1316.7863,0.4631,0.0068,0.05285,0.4661,0
1236,20060714.5,2453931,2453931.393,0.0665,1360.6541,0.4785,0.0068,0.04815,0.48100000000000004,1316.9352,0.4632,0.0068,0.04359,0.4652,0
1237,20060715.5,2453932,2453932.014,0.3025,1360.6661,0.4785,0.0068,0.052579999999999995,0.4814,1317.0143,0.4632,0.0068,0.06261,0.4674,0
1238,20060716.5,2453933,2453933.0130000003,0.2847,1360.6613,0.4785,0.0068,0.0615,0.4825,1317.1259,0.4632,0.0068,0.06401,0.4676,0
1239,20060717.5,2453934,2453933.999,0.2953,1360.6041,0.4785,0.0068,0.049980000000000004,0.4811,1317.1959,0.4633,0.0068,0.05045,0.466,0
1240,20060718.5,2453935,2453935.009,0.2435,1360.6223,0.4785,0.0068,0.05505,0.4817,1317.354,0.4633,0.0068,0.07014,0.4686,0
1241,20060719.5,2453936,2453936.065,0.2562,1360.6275,0.4785,0.0068,0.0505,0.4812,1317.5199,0.4634,0.0068,0.07007999999999999,0.4686,0
1242,20060720.5,2453937,2453937.012,0.2889,1360.6845,0.4786,0.0068,0.05268,0.4814,1317.7325,0.4634,0.0068,0.08517000000000001,0.4712,0
1243,20060721.5,2453938,2453938.008,0.2918,1360.7206,0.4786,0.0068,0.04879,0.48100000000000004,1317.9465,0.4635,0.0068,0.07395,0.4694,0
1244,20060722.5,2453939,2453939.008,0.2865,1360.7503,0.4786,0.0068,0.05711,0.48200000000000004,1318.1696,0.4636,0.0068,0.08866,0.47200000000000003,0
1245,20060723.5,2453940,2453939.9930000002,0.2794,1360.737,0.4786,0.0068,0.04963,0.4811,1318.3627,0.4637,0.0068,0.0669,0.4685,0
1246,20060724.5,2453941,2453941.0,0.2938,1360.7063,0.4786,0.0068,0.04566,0.4807,1318.559,0.4637,0.0068,0.09276000000000001,0.4729,0
1247,20060725.5,2453942,2453942.0840000003,0.2499,1360.7596,0.4786,0.0068,0.055420000000000004,0.4818,1318.8709,0.4638,0.0068,0.09035,0.4726,0
1248,20060726.5,2453943,2453943.008,0.2912,1360.7776,0.4786,0.0068,0.04938,0.4811,1319.1248,0.4639,0.0068,0.0939,0.4733,0
1249,20060727.5,2453944,2453944.05,0.3266,1360.7552,0.4786,0.0068,0.05015,0.4812,1319.3846,0.46399999999999997,0.0068,0.0912,0.4729,0
1250,20060728.5,2453945,2453945.004,0.2842,1360.7743,0.4786,0.0068,0.05062,0.4813,1319.6747,0.4641,0.0068,0.09083,0.4729,0
1251,20060729.5,2453946,2453945.99,0.2862,1360.7874,0.4786,0.0068,0.04754,0.4809,1319.9820000000002,0.4642,0.0068,0.1144,0.4781,0
1252,20060730.5,2453947,2453946.991,0.2912,1360.8027,0.4786,0.0068,0.052570000000000006,0.4815,1320.3093,0.4644,0.0068,0.1255,0.48100000000000004,0
1253,20060731.5,2453948,2453948.004,0.2915,1360.8392,0.4786,0.0068,0.055139999999999995,0.4818,1320.6746,0.4645,0.0068,0.1248,0.48100000000000004,0
1254,20060801.5,2453949,2453949.078,0.2506,1360.8513,0.4786,0.0068,0.049960000000000004,0.4812,1321.0501,0.4646,0.0068,0.1034,0.47600000000000003,0
1255,20060802.5,2453950,2453950.0330000003,0.2776,1360.8521,0.4786,0.0068,0.04673,0.4809,1321.3859,0.4647,0.0068,0.1013,0.4757,0
1256,20060803.5,2453951,2453950.988,0.2817,1360.7723,0.4786,0.0068,0.056479999999999995,0.4819,1321.6536,0.4648,0.0068,0.0828,0.4721,0
1257,20060804.5,2453952,2453951.988,0.2916,1360.7192,0.4786,0.0068,0.05218,0.4814,1321.974,0.4649,0.0068,0.1177,0.4796,0
1258,20060805.5,2453953,2453952.966,0.2726,1360.6503,0.4785,0.0068,0.05309,0.4815,1322.2798,0.465,0.0068,0.1017,0.47600000000000003,0
1259,20060806.5,2453954,2453954.0519999997,0.2644,1360.5842,0.4785,0.0068,0.04519,0.4806,1322.6395,0.4652,0.0068,0.113,0.4787,0
1260,20060807.5,2453955,2453955.12,0.2575,1360.6001,0.4785,0.0068,0.04501,0.4806,1323.0811,0.4653,0.0068,0.1144,0.4792,0
1261,20060808.5,2453956,2453956.0319999997,0.266,1360.6523,0.4785,0.0068,0.044860000000000004,0.4806,1323.5024,0.4655,0.0068,0.1171,0.48,0
1262,20060809.5,2453957,2453956.9869999997,0.2845,1360.6682,0.4785,0.0068,0.050960000000000005,0.4813,1323.912,0.4656,0.0068,0.142,0.4868,0
1263,20060810.5,2453958,2453957.998,0.2997,1360.6334,0.4785,0.0068,0.06634,0.4831,1324.3015,0.4658,0.0068,0.1023,0.4769,0
1264,20060811.5,2453959,2453959.058,0.2789,1360.4127,0.4785,0.0068,0.07082999999999999,0.4837,1324.5379,0.4658,0.0068,0.08507999999999999,0.4735,0
1265,20060812.5,2453960,2453960.002,0.2992,1360.2758,0.4784,0.0068,0.06336,0.4826,1324.8124,0.4659,0.0068,0.1068,0.478,0
1266,20060813.5,2453961,2453961.022,0.2793,1360.1406,0.4784,0.0068,0.05803,0.4819,1325.1293,0.466,0.0068,0.0985,0.4763,0
1267,20060814.5,2453962,2453962.003,0.2971,1360.0778,0.4783,0.0068,0.049089999999999995,0.4809,1325.507,0.4662,0.0068,0.1355,0.4855,0
1268,20060815.5,2453963,2453963.04,0.2638,1360.0863,0.4785,0.0068,0.052239999999999995,0.4813,1325.9882,0.4665,0.0068,0.1385,0.4866,0
1269,20060816.5,2453964,2453964.016,0.2869,1360.1337,0.4785,0.0068,0.06508,0.4829,1326.489,0.4667,0.0068,0.1767,0.499,0
1270,20060817.5,2453965,2453965.002,0.3087,1360.2722,0.4785,0.0068,0.06595,0.4831,1327.0937,0.4669,0.0068,0.1947,0.5058,0
1271,20060818.5,2453966,2453966.009,0.2857,1360.4628,0.4786,0.0068,0.0623,0.4826,1327.7697,0.4671,0.0068,0.1835,0.5019,0
1272,20060819.5,2453967,2453966.996,0.287,1360.6053,0.4787,0.0068,0.07352,0.4843,1328.401,0.4673,0.0068,0.2039,0.5099,0
1273,20060820.5,2453968,2453967.983,0.2882,1360.7635,0.4787,0.0068,0.05624,0.48200000000000004,1329.0588,0.4676,0.0068,0.1808,0.5013,0
1274,20060821.5,2453969,2453968.988,0.3001,1360.819,0.4787,0.0068,0.05245,0.4816,1329.638,0.4678,0.0068,0.1695,0.4975,0
1275,20060822.5,2453970,2453970.063,0.2579,1360.7493,0.4787,0.0068,0.0514,0.4815,1330.1451,0.4679,0.0068,0.1297,0.4856,0
1276,20060823.5,2453971,2453971.022,0.3022,1360.6672,0.4787,0.0068,0.05305,0.4816,1330.59,0.4681,0.0068,0.1507,0.4918,0
1277,20060824.5,2453972,2453971.9069999997,0.2325,1360.6018,0.4787,0.0068,0.05839,0.4822,1331.0203,0.4683,0.0068,0.1136,0.4818,0
1278,20060825.5,2453973,2453973.022,0.27,1360.5113,0.4786,0.0068,0.058789999999999995,0.4822,1331.5686,0.4684,0.0068,0.156,0.4937,0
1279,20060826.5,2453974,2453973.989,0.2889,1360.4727,0.4786,0.0068,0.04877,0.4811,1332.0952,0.4686,0.0068,0.1618,0.4958,0
1280,20060827.5,2453975,2453974.988,0.3072,1360.4757,0.4786,0.0068,0.05045,0.4813,1332.6924,0.4688,0.0068,0.205,0.5117,0
1281,20060828.5,2453976,2453976.018,0.2972,1360.5478,0.4786,0.0068,0.055979999999999995,0.4819,1333.3867,0.4691,0.0068,0.2112,0.5144,0
1282,20060829.5,2453977,2453977.075,0.2663,1360.6965,0.4787,0.0068,0.05799,0.4822,1334.1843,0.4694,0.0068,0.2052,0.5123,0
1283,20060830.5,2453978,2453978.039,0.2762,1360.7136,0.4787,0.0068,0.055189999999999996,0.4819,1334.8046,0.4696,0.0068,0.1577,0.4953,0
1284,20060831.5,2453979,2453978.902,0.2547,1360.6521,0.4787,0.0068,0.04361,0.4807,1335.2921,0.4698,0.0068,0.1642,0.4976,0
1285,20060901.5,2453980,2453979.986,0.2965,1360.6244,0.4787,0.0068,0.04973,0.4812,1335.9618,0.47,0.0068,0.193,0.5081,0
1286,20060902.5,2453981,2453981.002,0.2913,1360.5911,0.4787,0.0068,0.04754,0.48100000000000004,1336.5897,0.4702,0.0068,0.2034,0.5123,0
1287,20060903.5,2453982,2453981.9930000002,0.3325,1360.625,0.4787,0.0068,0.04698,0.48100000000000004,1337.2744,0.4705,0.0068,0.2414,0.5288,0
1288,20060904.5,2453983,2453983.011,0.2874,1360.682,0.4787,0.0068,0.05134,0.4814,1338.0039,0.4707,0.0068,0.2116,0.5161,0
1289,20060905.5,2453984,2453984.055,0.2468,1360.7478,0.4787,0.0068,0.053439999999999994,0.4817,1338.7648,0.47100000000000003,0.0068,0.1863,0.5065,0
1290,20060906.5,2453985,2453984.992,0.2637,1360.7644,0.4787,0.0068,0.05069,0.4814,1339.4096,0.4712,0.0068,0.1817,0.505,0
1291,20060907.5,2453986,2453985.9680000003,0.2606,1360.7628,0.4787,0.0068,0.05017,0.4813,1340.0647,0.4714,0.0068,0.1731,0.5022,0
1292,20060908.5,2453987,2453986.976,0.2804,1360.6846,0.4787,0.0068,0.053079999999999995,0.4816,1340.6679,0.4716,0.0068,0.1881,0.5078,0
1293,20060909.5,2453988,2453987.997,0.2716,1360.6431,0.4787,0.0068,0.05414,0.4817,1341.3187,0.4719,0.0068,0.1769,0.5039,0
1294,20060910.5,2453989,2453989.0330000003,0.2787,1360.6218,0.4787,0.0068,0.05134,0.4814,1342.0020000000002,0.4721,0.0068,0.1993,0.5125,0
1295,20060911.5,2453990,2453989.995,0.2819,1360.6411,0.4787,0.0068,0.0457,0.4809,1342.6779999999999,0.4724,0.0068,0.2038,0.5144,0
1296,20060912.5,2453991,2453991.024,0.2726,1360.6734,0.4787,0.0068,0.048530000000000004,0.4811,1343.4154,0.4726,0.0068,0.2035,0.5146,0
1297,20060913.5,2453992,2453992.016,0.2851,1360.7227,0.4787,0.0068,0.05451,0.4818,1344.149,0.4729,0.0068,0.2198,0.5214,0
1298,20060914.5,2453993,2453993.016,0.3004,1360.7315,0.4787,0.0068,0.04598,0.4809,1344.8529999999998,0.4731,0.0068,0.2128,0.5188,0
